,temperature,wind_mph,humid,score_dif
3778,40,6.0,78,14
3779,66,8.0,72,7
3780,38,11.0,74,7
3781,72,0.0,0,6
3782,37,19.0,55,16
3783,70,11.0,82,1
3784,38,14.0,44,11
3785,37,9.0,88,5
3786,38,9.0,55,11
3787,72,0.0,0,8
3788,42,12.0,80,5
3789,30,5.0,76,20
3790,33,8.0,71,3
3791,63,9.0,78,2
3792,57,18.0,79,27
3793,72,0.0,0,10
3794,37,19.0,55,7
3795,41,8.0,77,23
3796,56,19.0,72,28
3797,69,12.0,90,27
3798,44,8.0,44,30
3799,59,15.0,68,22
3800,53,16.0,70,3
3801,78,11.0,76,37
3802,60,17.0,80,4
3803,50,6.0,80,23
3804,52,12.0,70,3
3805,34,10.0,49,11
3806,50,20.0,90,3
3807,54,21.0,80,30
3808,54,18.0,49,20
3809,72,0.0,0,3
3810,72,0.0,0,42
3811,43,8.0,61,18
3812,39,18.0,86,10
3813,54,7.0,41,15
3814,50,10.0,74,6
3815,57,6.0,42,24
3816,54,7.0,41,24
3817,72,0.0,0,1
3818,73,11.0,80,9
3819,51,14.0,49,23
3820,50,5.0,59,4
3821,45,8.0,74,18
3822,72,0.0,0,3
3823,78,6.0,68,24
3824,65,12.0,64,32
3825,51,24.0,64,14
3826,40,11.0,82,4
3827,40,17.0,72,4
3828,28,10.0,64,21
3829,36,16.0,79,13
3830,25,6.0,84,3
3831,28,8.0,96,5
3832,41,12.0,80,4
3833,72,0.0,0,7
3834,72,0.0,0,25
3835,43,9.0,76,16
3836,34,20.0,61,7
3837,72,0.0,0,11
3838,72,10.0,74,7
3839,45,12.0,65,27
3840,58,19.0,47,21
3841,72,0.0,0,7
3842,40,13.0,46,2
3843,43,16.0,88,8
3844,72,0.0,0,6
3845,27,14.0,72,13
3846,58,6.0,78,3
3847,56,5.0,70,10
3848,56,5.0,70,14
3849,37,10.0,75,3
3850,39,16.0,65,5
3851,67,15.0,87,3
3852,69,8.0,76,20
3853,40,8.0,50,9
3854,72,0.0,0,6
3855,72,0.0,0,2
3856,0,13.0,57,2
3857,72,0.0,0,18
3858,56,6.0,75,16
3859,72,0.0,0,3
3860,43,12.0,51,17
3861,30,6.0,63,10
3862,12,15.0,87,24
3863,18,11.0,79,13
3864,0,15.0,72,31
3865,54,11.0,78,25
3866,72,0.0,0,24
3867,20,13.0,48,7
3868,51,18.0,84,7
3869,56,10.0,83,1
3870,61,6.0,64,28
3871,28,5.0,50,44
3872,56,6.0,81,16
3873,32,10.0,50,3
3874,51,16.0,63,29
3875,72,0.0,0,8
3876,65,8.0,80,4
3877,76,10.0,62,18
3878,72,0.0,0,29
3879,72,0.0,0,3
3880,72,0.0,0,10
3881,63,8.0,56,3
3882,72,0.0,0,9
3883,70,8.0,57,10
3884,70,10.0,52,1
3885,78,12.0,64,20
3886,63,9.0,94,1
3887,72,0.0,0,33
3888,71,10.0,77,7
3889,62,15.0,55,6
3890,66,13.0,69,21
3891,72,0.0,0,14
3892,85,9.0,45,3
3893,68,10.0,77,27
3894,70,10.0,60,3
3895,78,10.0,65,21
3896,69,13.0,57,5
3897,85,9.0,45,21
3898,72,0.0,0,4
3899,68,11.0,95,30
3900,64,5.0,62,2
3901,72,0.0,0,14
3902,68,17.0,64,6
3903,50,9.0,66,2
3904,72,0.0,0,1
3905,80,8.0,77,17
3906,50,7.0,70,10
3907,56,13.0,66,20
3908,50,7.0,62,10
3909,65,16.0,68,10
3910,81,7.0,66,4
3911,50,13.0,62,15
3912,69,13.0,49,6
3913,60,12.0,56,16
3914,55,9.0,61,2
3915,72,0.0,0,7
3916,54,8.0,65,4
3917,72,0.0,0,1
3918,69,11.0,71,10
3919,64,11.0,40,21
3920,81,18.0,63,37
3921,80,11.0,67,14
3922,66,13.0,67,16
3923,72,0.0,0,10
3924,70,14.0,72,3
3925,70,12.0,70,10
3926,72,10.0,66,32
3927,68,9.0,68,12
3928,72,0.0,0,29
3929,70,16.0,73,2
3930,70,10.0,59,3
3931,48,6.0,43,3
3932,72,0.0,0,17
3933,72,0.0,0,14
3934,46,7.0,57,4
3935,72,0.0,0,8
3936,74,6.0,79,3
3937,44,7.0,64,9
3938,47,8.0,65,8
3939,62,19.0,73,9
3940,74,8.0,83,3
3941,58,14.0,64,7
3942,60,12.0,68,20
3943,70,10.0,73,21
3944,48,12.0,82,21
3945,62,11.0,91,13
3946,72,0.0,0,21
3947,75,9.0,67,4
3948,68,10.0,69,14
3949,72,0.0,0,28
3950,71,11.0,82,11
3951,63,8.0,88,10
3952,57,7.0,70,24
3953,64,9.0,81,1
3954,68,10.0,69,2
3955,52,8.0,66,10
3956,60,10.0,72,1
3957,59,9.0,87,6
3958,60,12.0,56,21
3959,63,14.0,61,20
3960,72,0.0,0,18
3961,72,0.0,0,3
3962,69,10.0,64,3
3963,51,16.0,84,6
3964,67,11.0,88,18
3965,77,7.0,62,18
3966,69,9.0,93,17
3967,56,6.0,80,4
3968,72,6.0,56,12
3969,72,0.0,0,6
3970,60,15.0,66,3
3971,60,14.0,61,9
3972,32,4.0,84,3
3973,72,0.0,0,2
3974,48,12.0,80,6
3975,66,9.0,69,21
3976,59,13.0,88,3
3977,58,10.0,53,20
3978,58,16.0,74,30
3979,72,0.0,0,13
3980,68,9.0,78,14
3981,48,12.0,96,2
3982,63,12.0,89,3
3983,65,8.0,71,7
3984,72,0.0,0,1
3985,78,9.0,73,35
3986,71,12.0,79,14
3987,68,11.0,60,25
3988,67,10.0,71,19
3989,66,8.0,88,24
3990,47,19.0,72,32
3991,69,14.0,68,2
3992,60,7.0,62,33
3993,60,7.0,62,3
3994,55,12.0,76,9
3995,59,13.0,88,10
3996,47,14.0,73,4
3997,80,16.0,74,31
3998,68,9.0,79,20
3999,72,0.0,0,18
4000,64,9.0,76,24
4001,55,11.0,70,6
4002,72,0.0,0,0
4003,72,0.0,0,10
4004,72,0.0,0,45
4005,47,21.0,29,7
4006,47,9.0,64,28
4007,49,13.0,67,14
4008,51,18.0,71,11
4009,72,0.0,0,3
4010,53,10.0,72,3
4011,42,11.0,68,3
4012,72,0.0,0,28
4013,61,15.0,78,12
4014,60,10.0,81,13
4015,43,17.0,84,2
4016,33,11.0,69,1
4017,60,12.0,81,28
4018,61,9.0,51,16
4019,36,19.0,84,7
4020,64,9.0,69,3
4021,57,13.0,73,14
4022,72,10.0,74,1
4023,48,14.0,72,4
4024,67,10.0,73,3
4025,45,15.0,81,34
4026,58,13.0,90,4
4027,34,22.0,69,28
4028,72,0.0,0,3
4029,40,9.0,57,6
4030,72,0.0,0,11
4031,56,14.0,83,7
4032,61,8.0,83,6
4033,36,11.0,71,2
4034,38,17.0,70,11
4035,36,8.0,71,20
4036,32,7.0,53,21
4037,34,13.0,72,25
4038,72,0.0,0,33
4039,58,9.0,73,10
4040,42,14.0,49,6
4041,55,12.0,50,16
4042,72,0.0,0,3
4043,41,5.0,68,3
4044,72,0.0,0,3
4045,39,3.0,65,28
4046,39,9.0,63,17
4047,54,13.0,59,14
4048,45,8.0,57,1
4049,65,8.0,74,1
4050,37,7.0,56,3
4051,47,12.0,57,1
4052,42,6.0,66,27
4053,72,0.0,0,32
4054,72,0.0,0,31
4055,40,6.0,56,21
4056,73,15.0,61,11
4057,72,0.0,0,14
4058,43,14.0,46,23
4059,37,15.0,66,3
4060,46,9.0,74,18
4061,45,14.0,56,10
4062,35,9.0,71,3
4063,72,0.0,0,3
4064,35,14.0,62,6
4065,40,7.0,61,16
4066,74,9.0,83,11
4067,72,0.0,0,21
4068,56,7.0,71,13
4069,27,12.0,89,13
4070,59,10.0,89,13
4071,53,6.0,79,44
4072,32,18.0,50,4
4073,58,7.0,73,11
4074,48,11.0,37,3
4075,46,10.0,78,27
4076,41,12.0,77,10
4077,72,0.0,0,3
4078,35,5.0,59,10
4079,31,7.0,87,6
4080,58,13.0,67,2
4081,72,0.0,0,18
4082,50,6.0,69,17
4083,31,6.0,79,3
4084,72,0.0,0,21
4085,51,13.0,46,3
4086,72,0.0,0,17
4087,38,15.0,88,7
4088,58,7.0,68,16
4089,72,0.0,0,7
4090,45,10.0,93,2
4091,53,16.0,63,6
4092,32,8.0,86,6
4093,59,15.0,76,31
4094,72,0.0,0,17
4095,69,7.0,68,20
4096,72,0.0,0,24
4097,56,16.0,75,21
4098,73,16.0,68,7
4099,72,0.0,0,6
4100,55,9.0,36,3
4101,74,16.0,71,21
4102,43,9.0,88,11
4103,33,6.0,58,7
4104,57,13.0,64,4
4105,58,13.0,55,17
4106,48,5.0,80,23
4107,45,8.0,91,22
4108,79,7.0,67,1
4109,81,10.0,79,10
4110,72,0.0,0,7
4111,76,11.0,83,5
4112,72,0.0,0,3
4113,69,12.0,62,4
4114,79,9.0,66,42
4115,77,10.0,80,3
4116,74,10.0,74,6
4117,78,11.0,82,21
4118,79,8.0,71,4
4119,69,12.0,62,31
4120,72,0.0,0,20
4121,88,10.0,44,30
4122,66,12.0,73,16
4123,81,23.0,72,17
4124,55,5.0,62,13
4125,62,8.0,52,3
4126,72,0.0,0,5
4127,76,15.0,68,15
4128,66,8.0,52,14
4129,60,8.0,51,11
4130,70,8.0,73,14
4131,62,17.0,72,19
4132,69,12.0,45,11
4133,65,10.0,50,39
4134,56,8.0,66,3
4135,57,4.0,65,10
4136,72,0.0,0,9
4137,80,17.0,55,13
4138,82,9.0,75,31
4139,69,4.0,65,20
4140,72,0.0,0,7
4141,73,8.0,64,16
4142,71,9.0,56,3
4143,64,13.0,95,21
4144,72,0.0,0,8
4145,65,7.0,76,3
4146,72,13.0,76,10
4147,70,9.0,82,13
4148,68,9.0,66,24
4149,72,0.0,0,11
4150,65,13.0,57,15
4151,66,8.0,57,5
4152,61,5.0,65,6
4153,61,9.0,66,15
4154,72,0.0,0,21
4155,48,12.0,94,21
4156,23,6.0,80,4
4157,69,9.0,72,14
4158,57,14.0,75,3
4159,72,0.0,0,7
4160,67,8.0,70,11
4161,63,11.0,52,35
4162,60,9.0,63,7
4163,62,7.0,58,13
4164,73,9.0,71,8
4165,80,9.0,78,4
4166,44,11.0,71,33
4167,72,0.0,0,5
4168,46,14.0,74,4
4169,57,7.0,29,11
4170,72,14.0,59,9
4171,59,16.0,56,1
4172,72,0.0,0,2
4173,72,14.0,59,3
4174,56,11.0,58,21
4175,72,0.0,0,32
4176,47,11.0,68,9
4177,57,7.0,51,17
4178,79,15.0,68,14
4179,78,6.0,75,4
4180,50,12.0,81,11
4181,63,8.0,67,10
4182,60,10.0,74,23
4183,63,11.0,74,21
4184,72,0.0,0,15
4185,64,7.0,72,11
4186,58,11.0,64,16
4187,72,0.0,0,5
4188,72,11.0,75,5
4189,72,0.0,0,4
4190,57,10.0,78,3
4191,65,9.0,82,16
4192,72,6.0,70,7
4193,60,14.0,58,14
4194,56,5.0,92,16
4195,56,10.0,78,13
4196,72,0.0,0,17
4197,78,12.0,77,3
4198,72,0.0,0,4
4199,63,12.0,62,2
4200,50,6.0,42,3
4201,47,8.0,76,12
4202,54,12.0,60,7
4203,72,0.0,0,2
4204,54,12.0,73,1
4205,54,10.0,80,16
4206,64,8.0,82,14
4207,62,8.0,78,20
4208,64,11.0,67,14
4209,72,0.0,0,10
4210,55,11.0,68,4
4211,72,0.0,0,27
4212,72,0.0,0,8
4213,57,11.0,48,18
4214,53,8.0,50,7
4215,61,5.0,41,10
4216,61,14.0,38,3
4217,77,11.0,84,18
4218,59,4.0,56,5
4219,65,9.0,73,13
4220,72,0.0,0,3
4221,65,6.0,58,20
4222,67,9.0,53,18
4223,50,9.0,87,1
4224,58,7.0,92,34
4225,53,21.0,73,2
4226,42,11.0,80,6
4227,72,0.0,0,3
4228,58,10.0,78,11
4229,72,0.0,0,30
4230,72,0.0,0,18
4231,48,17.0,87,4
4232,50,11.0,92,6
4233,42,12.0,74,11
4234,60,17.0,60,6
4235,45,14.0,96,20
4236,70,8.0,79,16
4237,72,0.0,0,10
4238,76,10.0,72,4
4239,61,19.0,60,17
4240,61,16.0,64,6
4241,36,13.0,94,8
4242,61,10.0,56,6
4243,39,18.0,85,21
4244,72,0.0,0,24
4245,63,18.0,56,5
4246,61,18.0,66,19
4247,17,5.0,84,1
4248,72,0.0,0,23
4249,72,0.0,0,7
4250,40,17.0,76,24
4251,51,18.0,73,28
4252,54,16.0,74,34
4253,60,13.0,62,7
4254,72,0.0,0,20
4255,32,7.0,66,6
4256,72,0.0,0,14
4257,57,10.0,83,44
4258,45,16.0,69,10
4259,70,7.0,69,16
4260,48,9.0,72,10
4261,52,6.0,82,2
4262,30,12.0,78,31
4263,38,8.0,59,7
4264,52,11.0,86,17
4265,56,11.0,76,3
4266,72,0.0,0,7
4267,20,11.0,57,36
4268,56,11.0,76,17
4269,46,16.0,55,3
4270,72,0.0,0,2
4271,36,11.0,71,18
4272,22,14.0,72,13
4273,74,8.0,80,3
4274,36,17.0,69,9
4275,53,10.0,94,13
4276,36,12.0,80,18
4277,72,0.0,0,11
4278,57,13.0,98,10
4279,44,15.0,94,5
4280,55,6.0,73,33
4281,43,20.0,90,2
4282,52,12.0,70,8
4283,48,17.0,93,18
4284,72,0.0,0,18
4285,46,12.0,97,27
4286,28,21.0,96,21
4287,72,0.0,0,26
4288,72,0.0,0,7
4289,76,8.0,75,14
4290,34,15.0,85,20
4291,72,0.0,0,21
4292,36,6.0,81,28
4293,56,7.0,85,10
4294,31,8.0,86,7
4295,39,9.0,67,5
4296,34,7.0,82,26
4297,72,0.0,0,19
4298,41,7.0,67,12
4299,72,0.0,0,18
4300,18,5.0,91,10
4301,31,9.0,63,3
4302,38,14.0,62,17
4303,48,11.0,76,7
4304,27,10.0,44,1
4305,36,22.0,65,13
4306,55,7.0,51,6
4307,36,11.0,59,7
4308,57,7.0,36,10
4309,27,10.0,47,1
4310,28,12.0,46,3
4311,72,0.0,0,12
4312,72,0.0,0,3
4313,57,7.0,36,32
4314,16,20.0,72,7
4315,46,10.0,60,8
4316,17,14.0,64,6
4317,65,8.0,75,3
4318,72,0.0,0,3
4319,12,7.0,80,11
4320,27,15.0,71,18
4321,72,0.0,0,6
4322,24,12.0,60,11
4323,24,14.0,52,27
4324,46,8.0,60,3
4325,72,0.0,0,2
4326,72,0.0,0,18
4327,54,12.0,52,28
4328,35,17.0,77,4
4329,45,7.0,87,15
4330,72,0.0,0,20
4331,59,5.0,55,10
4332,36,20.0,46,12
4333,32,16.0,35,14
4334,60,6.0,84,20
4335,70,9.0,79,3
4336,18,16.0,74,21
4337,61,8.0,89,7
4338,61,12.0,80,17
4339,36,19.0,67,24
4340,72,0.0,0,36
4341,72,0.0,0,21
4342,56,12.0,61,4
4343,72,0.0,0,3
4344,65,13.0,54,30
4345,56,11.0,75,10
4346,68,9.0,82,22
4347,82,5.0,81,24
4348,69,9.0,62,27
4349,60,6.0,72,6
4350,48,7.0,64,28
4351,49,9.0,81,2
4352,72,0.0,0,30
4353,55,9.0,56,10
4354,71,11.0,71,3
4355,74,19.0,73,14
4356,72,0.0,0,24
4357,61,12.0,70,3
4358,69,8.0,57,4
4359,82,6.0,78,13
4360,72,0.0,0,14
4361,72,0.0,0,6
4362,72,0.0,0,3
4363,65,17.0,52,13
4364,83,11.0,66,20
4365,72,10.0,69,20
4366,66,10.0,66,3
4367,65,4.0,62,3
4368,64,7.0,55,11
4369,62,11.0,71,17
4370,71,9.0,78,26
4371,56,13.0,94,7
4372,72,0.0,0,17
4373,63,11.0,76,5
4374,60,14.0,76,9
4375,72,0.0,0,24
4376,57,8.0,89,7
4377,79,15.0,73,14
4378,69,11.0,78,6
4379,64,8.0,72,3
4380,72,0.0,0,4
4381,80,13.0,71,2
4382,65,14.0,93,13
4383,66,10.0,90,5
4384,64,8.0,87,3
4385,55,8.0,41,7
4386,62,9.0,67,3
4387,72,10.0,85,3
4388,75,6.0,80,37
4389,83,10.0,71,15
4390,72,0.0,0,19
4391,62,9.0,75,4
4392,63,18.0,78,14
4393,72,0.0,0,35
4394,83,6.0,68,3
4395,72,0.0,0,6
4396,79,12.0,74,24
4397,61,17.0,67,3
4398,77,10.0,71,16
4399,72,0.0,0,8
4400,67,11.0,48,21
4401,58,14.0,74,27
4402,60,11.0,70,7
4403,52,10.0,76,23
4404,49,8.0,55,15
4405,57,8.0,76,7
4406,68,18.0,66,1
4407,72,0.0,0,11
4408,50,15.0,76,6
4409,75,9.0,30,6
4410,72,0.0,0,26
4411,72,0.0,0,3
4412,80,4.0,79,11
4413,55,13.0,93,7
4414,54,19.0,74,24
4415,66,10.0,74,17
4416,57,12.0,77,3
4417,60,17.0,66,13
4418,55,12.0,78,32
4419,66,10.0,71,4
4420,72,0.0,0,13
4421,83,10.0,72,13
4422,50,9.0,80,7
4423,56,14.0,99,12
4424,59,10.0,92,2
4425,74,15.0,79,2
4426,72,0.0,0,16
4427,47,7.0,66,3
4428,72,0.0,0,5
4429,63,9.0,61,4
4430,51,10.0,52,7
4431,60,7.0,74,1
4432,43,4.0,58,34
4433,56,11.0,60,0
4434,42,9.0,73,11
4435,72,0.0,0,31
4436,49,8.0,55,3
4437,43,6.0,76,3
4438,56,10.0,51,12
4439,50,9.0,44,7
4440,51,14.0,87,7
4441,52,15.0,96,14
4442,55,12.0,90,6
4443,68,7.0,63,7
4444,51,7.0,86,20
4445,56,9.0,92,16
4446,72,0.0,0,11
4447,53,11.0,82,5
4448,60,10.0,66,31
4449,72,0.0,0,4
4450,55,8.0,81,21
4451,72,0.0,0,3
4452,52,14.0,97,7
4453,72,0.0,0,7
4454,65,9.0,59,1
4455,73,8.0,89,6
4456,72,12.0,20,11
4457,72,0.0,0,13
4458,56,18.0,80,8
4459,46,11.0,79,3
4460,52,9.0,70,24
4461,59,14.0,83,3
4462,80,9.0,75,21
4463,72,0.0,0,15
4464,58,10.0,88,6
4465,72,0.0,0,31
4466,36,11.0,72,3
4467,77,8.0,79,20
4468,72,0.0,0,14
4469,70,11.0,83,14
4470,72,0.0,0,6
4471,64,12.0,93,3
4472,72,0.0,0,9
4473,56,13.0,68,4
4474,39,8.0,56,20
4475,55,27.0,72,4
4476,31,8.0,48,6
4477,30,24.0,51,9
4478,54,12.0,76,26
4479,72,0.0,0,4
4480,38,11.0,57,10
4481,39,8.0,77,11
4482,36,11.0,66,24
4483,66,6.0,65,2
4484,50,11.0,29,21
4485,66,6.0,65,13
4486,65,7.0,65,3
4487,45,7.0,65,2
4488,36,10.0,84,10
4489,72,0.0,0,2
4490,46,8.0,59,15
4491,55,9.0,86,3
4492,41,7.0,74,9
4493,41,10.0,85,27
4494,48,8.0,65,8
4495,60,8.0,88,6
4496,72,0.0,0,14
4497,46,11.0,81,4
4498,40,13.0,79,6
4499,67,14.0,30,13
4500,46,14.0,73,9
4501,42,7.0,79,27
4502,72,0.0,0,4
4503,72,8.0,72,21
4504,37,12.0,65,3
4505,43,10.0,70,3
4506,55,13.0,80,20
4507,41,13.0,72,2
4508,81,16.0,73,42
4509,43,10.0,75,17
4510,72,0.0,0,4
4511,38,12.0,77,3
4512,40,18.0,78,3
4513,72,0.0,0,14
4514,72,0.0,0,32
4515,36,10.0,96,3
4516,78,11.0,85,6
4517,72,0.0,0,1
4518,43,15.0,53,14
4519,42,14.0,77,3
4520,61,5.0,54,6
4521,34,15.0,72,6
4522,51,8.0,69,4
4523,37,14.0,51,24
4524,33,16.0,90,4
4525,40,9.0,48,10
4526,38,8.0,69,10
4527,58,8.0,81,27
4528,57,8.0,71,19
4529,42,8.0,52,5
4530,53,10.0,72,14
4531,36,8.0,92,34
4532,37,8.0,72,0
4533,44,10.0,81,27
4534,28,6.0,83,26
4535,72,0.0,0,4
4536,72,0.0,0,37
4537,32,22.0,51,21
4538,29,6.0,58,1
4539,36,12.0,54,5
4540,57,6.0,71,10
4541,26,14.0,46,20
4542,62,11.0,72,14
4543,72,0.0,0,13
4544,44,8.0,82,2
4545,56,6.0,66,6
4546,72,0.0,0,10
4547,23,16.0,44,5
4548,27,12.0,53,31
4549,56,6.0,66,3
4550,72,0.0,0,3
4551,50,10.0,89,10
4552,72,0.0,0,25
4553,39,13.0,63,31
4554,32,7.0,63,5
4555,37,4.0,79,4
4556,72,0.0,0,16
4557,72,0.0,0,9
4558,28,4.0,78,31
4559,47,8.0,81,14
4560,38,10.0,60,7
4561,34,7.0,67,30
4562,57,8.0,66,6
4563,72,0.0,0,14
4564,70,11.0,68,7
4565,35,7.0,71,12
4566,36,10.0,62,20
4567,32,12.0,80,3
4568,33,7.0,85,14
4569,43,9.0,31,5
4570,31,15.0,66,46
4571,39,22.0,80,17
4572,30,13.0,84,3
4573,58,6.0,68,19
4574,79,8.0,88,38
4575,70,9.0,87,3
4576,72,0.0,0,4
4577,72,6.0,52,11
4578,56,9.0,78,20
4579,71,5.0,85,13
4580,74,11.0,92,10
4581,72,0.0,0,7
4582,72,0.0,0,2
4583,61,10.0,97,7
4584,69,10.0,34,23
4585,72,0.0,0,15
4586,65,9.0,70,7
4587,62,6.0,70,15
4588,66,8.0,87,20
4589,56,10.0,82,17
4590,62,12.0,85,10
4591,72,0.0,0,13
4592,55,9.0,89,0
4593,68,10.0,82,4
4594,66,8.0,87,5
4595,62,8.0,90,4
4596,72,0.0,0,29
4597,62,9.0,60,1
4598,60,16.0,90,2
4599,70,10.0,67,1
4600,62,7.0,74,24
4601,62,10.0,80,19
4602,72,0.0,0,4
4603,54,26.0,88,10
4604,44,8.0,55,1
4605,72,0.0,0,27
4606,72,0.0,0,7
4607,50,16.0,49,7
4608,72,0.0,0,4
4609,64,8.0,24,30
4610,46,25.0,79,14
4611,83,9.0,32,18
4612,48,19.0,56,32
4613,53,8.0,47,16
4614,43,13.0,62,41
4615,56,12.0,53,20
4616,52,15.0,71,7
4617,44,9.0,71,5
4618,72,0.0,0,6
4619,40,9.0,61,20
4620,44,7.0,91,5
4621,58,16.0,66,19
4622,76,9.0,93,42
4623,75,12.0,83,4
4624,72,0.0,0,7
4625,66,7.0,46,8
4626,67,10.0,78,10
4627,52,13.0,86,26
4628,35,9.0,61,3
4629,53,7.0,26,16
4630,56,9.0,54,9
4631,74,10.0,70,10
4632,66,8.0,45,4
4633,49,6.0,78,14
4634,61,10.0,74,6
4635,53,15.0,75,3
4636,65,9.0,80,6
4637,46,11.0,74,6
4638,63,12.0,65,6
4639,72,0.0,0,23
4640,48,4.0,70,34
4641,51,11.0,71,2
4642,72,0.0,0,14
4643,66,13.0,86,6
4644,56,19.0,59,23
4645,67,7.0,76,22
4646,68,7.0,76,21
4647,56,15.0,53,17
4648,43,15.0,73,3
4649,72,0.0,0,2
4650,78,10.0,67,3
4651,72,0.0,0,14
4652,56,16.0,53,1
4653,72,8.0,73,1
4654,72,0.0,0,4
4655,72,0.0,0,1
4656,40,7.0,67,13
4657,72,0.0,0,7
4658,56,8.0,93,3
4659,51,9.0,98,6
4660,68,10.0,60,5
4661,64,8.0,91,21
4662,53,6.0,71,34
4663,63,5.0,59,2
4664,66,8.0,54,38
4665,47,9.0,57,3
4666,72,0.0,0,11
4667,77,20.0,85,11
4668,44,7.0,74,20
4669,53,9.0,62,5
4670,66,12.0,84,3
4671,69,14.0,62,9
4672,55,12.0,40,7
4673,72,0.0,0,11
4674,72,0.0,0,3
4675,59,8.0,71,7
4676,56,13.0,62,1
4677,52,10.0,43,4
4678,50,17.0,68,7
4679,54,13.0,48,35
4680,72,0.0,0,10
4681,58,9.0,53,3
4682,58,13.0,33,6
4683,61,7.0,87,17
4684,44,10.0,88,2
4685,62,17.0,55,16
4686,50,8.0,55,3
4687,72,0.0,0,11
4688,48,7.0,67,6
4689,72,0.0,0,6
4690,49,6.0,76,7
4691,48,5.0,59,20
4692,55,16.0,52,3
4693,57,9.0,32,6
4694,57,16.0,70,7
4695,77,14.0,76,19
4696,44,12.0,59,6
4697,54,10.0,67,2
4698,60,8.0,71,2
4699,25,9.0,75,2
4700,72,0.0,0,9
4701,72,0.0,0,31
4702,51,21.0,64,20
4703,24,22.0,44,24
4704,26,19.0,37,12
4705,59,17.0,72,6
4706,55,9.0,58,14
4707,37,13.0,47,20
4708,32,9.0,43,14
4709,59,8.0,59,6
4710,72,0.0,0,33
4711,27,26.0,45,3
4712,72,0.0,0,11
4713,38,8.0,52,4
4714,72,0.0,0,7
4715,48,11.0,86,6
4716,45,18.0,85,7
4717,38,11.0,87,3
4718,52,11.0,98,4
4719,47,12.0,95,4
4720,72,0.0,0,24
4721,51,9.0,83,13
4722,42,11.0,90,13
4723,56,9.0,68,32
4724,54,10.0,74,14
4725,48,9.0,88,27
4726,60,9.0,67,14
4727,72,0.0,0,23
4728,38,22.0,55,3
4729,32,7.0,74,2
4730,72,0.0,0,10
4731,29,6.0,74,3
4732,72,0.0,0,6
4733,72,0.0,0,15
4734,58,7.0,79,13
4735,65,15.0,86,11
4736,31,12.0,80,4
4737,27,5.0,91,11
4738,39,18.0,70,17
4739,45,9.0,60,11
4740,72,0.0,0,21
4741,72,13.0,57,9
4742,34,13.0,67,14
4743,33,17.0,68,6
4744,40,14.0,76,22
4745,72,0.0,0,14
4746,46,12.0,44,4
4747,72,0.0,0,24
4748,34,9.0,66,3
4749,32,8.0,68,6
4750,43,15.0,54,18
4751,72,0.0,0,7
4752,66,6.0,82,10
4753,54,17.0,16,33
4754,53,17.0,38,4
4755,47,15.0,42,41
4756,37,12.0,57,10
4757,26,6.0,77,3
4758,68,9.0,73,17
4759,42,11.0,79,11
4760,72,0.0,0,3
4761,72,0.0,0,8
4762,53,7.0,80,13
4763,47,6.0,82,28
4764,46,20.0,72,17
4765,74,15.0,69,2
4766,54,6.0,59,7
4767,40,22.0,84,6
4768,36,17.0,82,13
4769,54,8.0,60,8
4770,36,9.0,85,6
4771,72,0.0,0,3
4772,47,7.0,75,48
4773,18,16.0,91,24
4774,60,8.0,98,17
4775,72,0.0,0,4
4776,72,0.0,0,9
4777,35,10.0,63,10
4778,35,17.0,69,5
4779,47,6.0,51,3
4780,35,11.0,61,13
4781,32,12.0,95,21
4782,72,0.0,0,18
4783,75,8.0,73,14
4784,72,0.0,0,3
4785,72,0.0,0,34
4786,16,8.0,71,17
4787,52,8.0,87,12
4788,-3,11.0,65,4
4789,28,9.0,55,24
4790,29,8.0,63,5
4791,35,10.0,57,7
4792,56,7.0,75,32
4793,72,0.0,0,14
4794,66,16.0,68,27
4795,63,14.0,96,25
4796,72,0.0,0,1
4797,68,11.0,85,3
4798,82,9.0,80,27
4799,68,10.0,79,7
4800,82,8.0,45,11
4801,65,13.0,64,3
4802,72,0.0,0,3
4803,62,9.0,38,7
4804,69,12.0,87,3
4805,62,15.0,91,27
4806,72,17.0,74,7
4807,69,15.0,51,3
4808,72,0.0,0,4
4809,64,9.0,78,7
4810,72,0.0,0,21
4811,72,0.0,0,30
4812,63,9.0,62,3
4813,65,5.0,69,20
4814,66,9.0,59,4
4815,69,13.0,43,31
4816,72,0.0,0,3
4817,60,9.0,64,3
4818,75,10.0,86,8
4819,73,9.0,61,1
4820,89,10.0,25,3
4821,76,9.0,66,24
4822,76,17.0,86,7
4823,69,10.0,87,7
4824,67,14.0,75,2
4825,67,12.0,78,42
4826,65,12.0,48,17
4827,65,8.0,74,5
4828,67,10.0,95,5
4829,72,0.0,0,8
4830,81,6.0,78,6
4831,84,12.0,72,7
4832,66,7.0,74,11
4833,82,16.0,71,2
4834,72,13.0,86,6
4835,72,0.0,0,2
4836,72,0.0,0,31
4837,72,0.0,0,4
4838,69,10.0,70,6
4839,72,0.0,0,7
4840,72,0.0,0,2
4841,64,11.0,63,14
4842,72,0.0,0,25
4843,84,7.0,27,9
4844,57,7.0,62,8
4845,58,10.0,65,18
4846,64,8.0,63,1
4847,61,9.0,71,7
4848,66,8.0,28,3
4849,60,12.0,75,7
4850,80,8.0,68,3
4851,70,9.0,87,11
4852,66,9.0,83,12
