MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,UNIQUE_CARRIER,AIRLINE_ID,CARRIER,TAIL_NUM,FL_NUM,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,CANCELLED,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,ORIGIN_lat,ORIGIN_long,altitude_x,timezone_x,dst_x,t_x,DEST_lat,DEST_long,altitude_y,timezone_y,dst_y,t_y,HOUR_ARR,HOUR_DEP,DEST_temp,DEST_wind_direct,DEST_wind_speed,DEST_visibility,DEST_percip,ORIGIN_temp,ORIGIN_wind_direct,ORIGIN_wind_speed,ORIGIN_visibility,ORIGIN_percip,DELAYED_YN,HOUR_OF_WEEK,weekend_YN,rush,bearing,bearing_buckets,ARR_DELAY_Random
12,4,3,12/4/2013,UA,19977,UA,N847UA,669,IAH,"Houston, TX",DCA,"Washington, DC",843,-6,0,0,1233,-11,0,0,0,0,175,170,145,1208,29.984433,-95.341442,97,-6,A,America/Chicago,38.852083,-77.037722,15,-5,A,America/New_York,12,8,42.98,0,0,7,0,69.98,210,4.6,10,0,0,60,0,1,54.59478475,1,-10.77118757
12,4,3,12/4/2013,VX,21171,VX,N837VA,1,SFO,"San Francisco, CA",DCA,"Washington, DC",754,-6,0,0,1545,-15,0,0,0,0,300,291,259,2442,37.618972,-122.374889,13,-8,A,America/Los_Angeles,38.852083,-77.037722,15,-5,A,America/New_York,15,8,42.98,0,0,7,0,48.02,350,9.1,10,0,0,63,0,1,73.62733344,1,-15.46363781
12,4,3,12/4/2013,US,20355,US,N768US,2171,LGA,"New York, NY",DCA,"Washington, DC",755,-5,0,0,907,-8,0,0,0,0,75,72,42,214,40.777245,-73.872608,22,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,9,8,42.98,0,0,7,0,39.92,0,0,8,0,0,57,0,1,232.6476856,5,-7.951750672
12,4,3,12/4/2013,WN,19393,WN,N418WN,1548,STL,"St. Louis, MO",DCA,"Washington, DC",846,1,1,0,1127,-8,0,0,0,0,110,101,85,719,38.748697,-90.370028,618,-6,A,America/Chicago,38.852083,-77.037722,15,-5,A,America/New_York,11,8,42.98,0,0,7,0,51.845,117.5,5.7,2.5,0,0,59,0,1,85.24394062,1,-7.962992241
12,4,3,12/4/2013,MQ,20398,MQ,N849MQ,3543,BNA,"Nashville, TN",DCA,"Washington, DC",844,-6,0,0,1113,-12,0,0,0,0,95,89,77,562,36.124472,-86.678194,599,-6,A,America/Chicago,38.852083,-77.037722,15,-5,A,America/New_York,11,8,42.98,0,0,7,0,60.98,170,9.1,9,0,0,59,0,1,67.48081933,1,-11.9790025
12,6,5,12/6/2013,9,20363,9,N915XJ,2912,JFK,"New York, NY",DCA,"Washington, DC",821,-4,0,0,948,-5,0,0,0,0,88,87,64,213,40.639751,-73.778925,13,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,9,8,59.945,192.5,10.3,7.25,0,53.06,180,9.1,0.25,0,0,105,0,0,235.5443438,5,-4.816228326
12,6,5,12/6/2013,MQ,20398,MQ,N834MQ,3370,JFK,"New York, NY",DCA,"Washington, DC",825,5,5,0,950,10,10,0,0,0,80,85,55,213,40.639751,-73.778925,13,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,10,8,59.945,192.5,10.3,7.25,0,53.96,0,0,0.5,0,0,106,0,0,235.5443438,5,9.633645557
12,6,5,12/6/2013,AA,19805,AA,N3BLAA,2326,MIA,"Miami, FL",DCA,"Washington, DC",755,-5,0,0,1019,-6,0,0,0,0,145,144,124,919,25.79325,-80.290556,8,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,10,8,59.945,192.5,10.3,7.25,0,75.92,120,10.3,10,0,0,106,0,0,11.03956942,0,-6.0170693
12,6,5,12/6/2013,AA,19805,AA,N3EEAA,240,LAX,"Los Angeles, CA",DCA,"Washington, DC",754,4,4,0,1523,-17,0,0,0,0,290,269,251,2311,33.942536,-118.408075,126,-8,A,America/Los_Angeles,38.852083,-77.037722,15,-5,A,America/New_York,15,8,59.945,192.5,10.3,7.25,0,48.92,60,9.1,10,0,0,111,0,0,69.33867376,1,-17.48217614
12,6,5,12/6/2013,AS,19930,AS,N558AS,4,SEA,"Seattle, WA",DCA,"Washington, DC",809,-1,0,0,1608,2,2,0,0,0,296,299,273,2329,47.449,-122.309306,433,-8,A,America/Los_Angeles,38.852083,-77.037722,15,-5,A,America/New_York,16,8,59.945,192.5,10.3,7.25,0,28.94,50,11.4,10,0,0,112,0,0,87.88032404,1,1.762026913
12,6,5,12/6/2013,B6,20409,B6,N337JB,389,BOS,"Boston, MA",DCA,"Washington, DC",840,-5,0,0,1022,-1,0,0,0,0,98,102,85,399,42.364347,-71.005181,19,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,10,8,59.945,192.5,10.3,7.25,0,55.94,220,8,6,0,0,106,0,0,234.5102246,5,-1.194035587
12,6,5,12/6/2013,US,20355,US,N760US,2109,BOS,"Boston, MA",DCA,"Washington, DC",850,-10,0,0,1028,-2,0,0,0,0,90,98,78,399,42.364347,-71.005181,19,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,10,8,59.945,192.5,10.3,7.25,0,55.94,220,8,6,0,0,106,0,0,234.5102246,5,-2.321622173
12,6,5,12/6/2013,US,20355,US,N738US,2107,BOS,"Boston, MA",DCA,"Washington, DC",752,-8,0,0,946,7,7,0,0,0,99,114,89,399,42.364347,-71.005181,19,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,9,8,59.945,192.5,10.3,7.25,0,55.04,220,8,5,0,0,105,0,0,234.5102246,5,6.540057677
12,6,5,12/6/2013,B6,20409,B6,N309JB,289,BOS,"Boston, MA",DCA,"Washington, DC",727,-2,0,0,922,13,13,0,0,0,100,115,93,399,42.364347,-71.005181,19,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,9,7,60.728,192,11.18,8,0.004,55.04,220,8,5,0,0,105,0,0,234.5102246,5,13.11083211
12,6,5,12/6/2013,B6,20409,B6,N561JB,1480,FLL,"Fort Lauderdale, FL",DCA,"Washington, DC",831,-7,0,0,1104,4,4,0,0,0,142,153,131,899,26.072583,-80.15275,9,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,11,8,59.945,192.5,10.3,7.25,0,75.02,130,11.4,10,0,0,107,0,0,10.8065487,0,4.108882581
12,6,5,12/6/2013,US,20355,US,N117UW,1926,MCO,"Orlando, FL",DCA,"Washington, DC",824,-6,0,0,1037,2,2,0,0,0,125,133,111,759,28.429394,-81.308994,96,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,10,8,59.945,192.5,10.3,7.25,0,66.44,0,0,6.666666667,0,0,106,0,0,17.68219852,0,2.382829301
12,6,5,12/6/2013,US,20355,US,N701UW,712,TPA,"Tampa, FL",DCA,"Washington, DC",827,-3,0,0,1036,-1,0,0,0,0,127,129,114,814,27.975472,-82.53325,26,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,10,8,59.945,192.5,10.3,7.25,0,66.74,110,5.7,10,0,0,106,0,0,21.39334029,0,-0.579389919
12,6,5,12/6/2013,DL,19790,DL,N904DA,2438,ATL,"Atlanta, GA",DCA,"Washington, DC",840,20,20,1,1047,47,47,1,0,0,100,127,83,547,33.636719,-84.428067,1026,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,10,8,59.945,192.5,10.3,7.25,0,69.44,205,10.8,10,0,1,106,0,0,46.67393635,1,47.49045819
12,6,5,12/6/2013,FL,20437,FL,N924AT,1347,ATL,"Atlanta, GA",DCA,"Washington, DC",900,30,30,1,1048,31,31,1,0,0,107,108,81,547,33.636719,-84.428067,1026,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,10,9,60.98,190,9.1,8,0,69.44,205,10.8,10,0,1,106,0,0,46.67393635,1,31.44091374
12,6,5,12/6/2013,VX,21171,VX,N853VA,1,SFO,"San Francisco, CA",DCA,"Washington, DC",753,-7,0,0,1539,-21,0,0,0,0,300,286,260,2442,37.618972,-122.374889,13,-8,A,America/Los_Angeles,38.852083,-77.037722,15,-5,A,America/New_York,15,8,59.945,192.5,10.3,7.25,0,39.92,0,0,10,0,0,111,0,0,73.62733344,1,-21.00054129
12,6,5,12/6/2013,US,20355,US,N705UW,2171,LGA,"New York, NY",DCA,"Washington, DC",753,-7,0,0,919,4,4,0,0,0,75,86,62,214,40.777245,-73.872608,22,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,9,8,59.945,192.5,10.3,7.25,0,53.96,170,6.8,0,0,0,105,0,0,232.6476856,5,3.535681979
12,6,5,12/6/2013,US,20355,US,N712US,1732,CLT,"Charlotte, NC",DCA,"Washington, DC",800,30,30,1,931,46,46,1,0,0,75,91,63,331,35.214,-80.943139,748,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,9,8,59.945,192.5,10.3,7.25,0,66.02,210,12.5,10,0,1,105,0,0,39.43363445,0,46.41040295
12,6,5,12/6/2013,WN,19393,WN,N963WN,1548,STL,"St. Louis, MO",DCA,"Washington, DC",848,3,3,0,1131,-4,0,0,0,0,110,103,90,719,38.748697,-90.370028,618,-6,A,America/Chicago,38.852083,-77.037722,15,-5,A,America/New_York,11,8,59.945,192.5,10.3,7.25,0,21.92,350,12.5,10,0,0,107,0,0,85.24394062,1,-3.779279125
12,6,5,12/6/2013,MQ,20398,MQ,N812MQ,3543,BNA,"Nashville, TN",DCA,"Washington, DC",843,-7,0,0,1115,-10,0,0,0,0,95,92,75,562,36.124472,-86.678194,599,-6,A,America/Chicago,38.852083,-77.037722,15,-5,A,America/New_York,11,8,59.945,192.5,10.3,7.25,0,37.04,20,8,10,0.06,0,107,0,0,67.48081933,1,-10.31352512
12,7,6,12/7/2013,9,20363,9,N915XJ,2912,JFK,"New York, NY",DCA,"Washington, DC",903,33,33,1,1006,10,10,0,0,0,86,63,46,213,40.639751,-73.778925,13,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,10,9,39.11,185,14.25,10,0,37.04,340,8,10,0,0,130,0,0,235.5443438,5,9.785795705
12,7,6,12/7/2013,AA,19805,AA,N3BLAA,1287,MIA,"Miami, FL",DCA,"Washington, DC",946,1,1,0,1204,-1,0,0,0,0,140,138,122,919,25.79325,-80.290556,8,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,12,9,39.11,185,14.25,10,0,73.94,0,0,10,0,0,132,0,1,11.03956942,0,-1.24251402
12,7,6,12/7/2013,UA,19977,UA,N401UA,758,ORD,"Chicago, IL",DCA,"Washington, DC",904,4,4,0,1136,-8,0,0,0,0,104,92,79,612,41.978603,-87.904842,668,-6,A,America/Chicago,38.852083,-77.037722,15,-5,A,America/New_York,11,9,39.11,185,14.25,10,0,8.96,340,9.1,10,0,0,131,0,1,107.1112376,2,-7.809791545
12,7,6,12/7/2013,MQ,20398,MQ,N517MQ,3608,ORD,"Chicago, IL",DCA,"Washington, DC",850,0,0,0,1129,-1,0,0,0,0,100,99,77,612,41.978603,-87.904842,668,-6,A,America/Chicago,38.852083,-77.037722,15,-5,A,America/New_York,11,8,39.155,352.5,15.65,8,0,8.96,340,9.1,10,0,0,131,0,1,107.1112376,2,-1.466250887
12,7,6,12/7/2013,DL,19790,DL,N918DH,1063,ATL,"Atlanta, GA",DCA,"Washington, DC",946,26,26,1,1124,25,25,1,0,0,99,98,69,547,33.636719,-84.428067,1026,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,11,9,39.11,185,14.25,10,0,42.08,320,18.2,7,0,1,131,0,1,46.67393635,1,25.09968056
12,7,6,12/7/2013,FL,20437,FL,N893AT,458,ATL,"Atlanta, GA",DCA,"Washington, DC",918,8,8,0,1045,-6,0,0,0,0,101,87,70,547,33.636719,-84.428067,1026,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,10,9,39.11,185,14.25,10,0,42.98,310,13.7,7,0,0,130,0,0,46.67393635,1,-6.409634243
12,7,6,12/7/2013,DL,19790,DL,N3754A,832,SLC,"Salt Lake City, UT",DCA,"Washington, DC",938,-3,0,0,1526,-14,0,0,0,0,239,228,191,1851,40.788389,-111.977772,4227,-7,A,America/Denver,38.852083,-77.037722,15,-5,A,America/New_York,15,9,39.11,185,14.25,10,0,26.06,170,12.5,4,0,0,135,0,1,82.60197125,1,-14.19900684
12,7,6,12/7/2013,UA,19977,UA,N437UA,669,IAH,"Houston, TX",DCA,"Washington, DC",905,16,16,1,1232,-12,0,0,0,0,175,147,128,1208,29.984433,-95.341442,97,-6,A,America/Chicago,38.852083,-77.037722,15,-5,A,America/New_York,12,9,39.11,185,14.25,10,0,33.89,360,16,10,0,0,132,0,1,54.59478475,1,-11.70060147
12,7,6,12/7/2013,US,20355,US,N949UW,2173,LGA,"New York, NY",DCA,"Washington, DC",852,-8,0,0,1003,-20,0,0,0,0,83,71,49,214,40.777245,-73.872608,22,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,10,9,39.11,185,14.25,10,0,35.96,20,6.8,10,0,0,130,0,0,232.6476856,5,-19.97089705
12,8,7,12/8/2013,9,20363,9,N296PQ,2912,JFK,"New York, NY",DCA,"Washington, DC",845,20,20,1,943,-10,0,0,0,0,88,58,45,213,40.639751,-73.778925,13,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,9,8,32,30,11.4,10,0,28.94,350,11.4,10,0,0,153,1,1,235.5443438,5,-10.20082918
12,8,7,12/8/2013,MQ,20398,MQ,N812MQ,3370,JFK,"New York, NY",DCA,"Washington, DC",815,-5,0,0,928,-12,0,0,0,0,80,73,50,213,40.639751,-73.778925,13,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,9,8,32,30,11.4,10,0,28.94,350,11.4,10,0,0,153,1,1,235.5443438,5,-11.83759987
12,8,7,12/8/2013,AA,19805,AA,N3CFAA,2326,MIA,"Miami, FL",DCA,"Washington, DC",757,-3,0,0,1017,-8,0,0,0,0,145,140,116,919,25.79325,-80.290556,8,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,10,8,32,30,11.4,10,0,73.04,90,6.8,10,0,0,154,1,1,11.03956942,0,-7.816270302
12,8,7,12/8/2013,B6,20409,B6,N375JB,389,BOS,"Boston, MA",DCA,"Washington, DC",837,-8,0,0,1025,2,2,0,0,0,98,108,77,399,42.364347,-71.005181,19,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,10,8,32,30,11.4,10,0,26.96,340,6.8,10,0,0,154,1,1,234.5102246,5,2.073993327
12,8,7,12/8/2013,US,20355,US,N716UW,2109,BOS,"Boston, MA",DCA,"Washington, DC",854,-6,0,0,1033,3,3,0,0,0,90,99,78,399,42.364347,-71.005181,19,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,10,9,32,20,11.4,10,0,26.96,340,6.8,10,0,0,154,1,1,234.5102246,5,2.676520336
12,8,7,12/8/2013,US,20355,US,N711UW,2107,BOS,"Boston, MA",DCA,"Washington, DC",753,-7,0,0,930,-9,0,0,0,0,99,97,81,399,42.364347,-71.005181,19,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,9,8,32,30,11.4,10,0,28.04,320,9.1,10,0,0,153,1,1,234.5102246,5,-8.676796361
12,8,7,12/8/2013,B6,20409,B6,N334JB,289,BOS,"Boston, MA",DCA,"Washington, DC",720,-9,0,0,926,17,17,1,0,0,100,126,81,399,42.364347,-71.005181,19,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,9,7,32,360,10.3,10,0,28.04,320,9.1,10,0,1,153,1,1,234.5102246,5,16.815256
12,8,7,12/8/2013,B6,20409,B6,N729JB,1480,FLL,"Fort Lauderdale, FL",DCA,"Washington, DC",837,-1,0,0,1102,2,2,0,0,0,142,145,113,899,26.072583,-80.15275,9,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,11,8,32,30,11.4,10,0,75.02,120,13.7,10,0,0,155,1,0,10.8065487,0,1.947778447
12,8,7,12/8/2013,US,20355,US,N769US,1926,MCO,"Orlando, FL",DCA,"Washington, DC",823,-7,0,0,1009,-26,0,0,0,0,125,106,93,759,28.429394,-81.308994,96,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,10,8,32,30,11.4,10,0,64.94,0,0,6,0,0,154,1,1,17.68219852,0,-26.49633804
12,8,7,12/8/2013,US,20355,US,N765US,712,TPA,"Tampa, FL",DCA,"Washington, DC",827,-3,0,0,1029,-8,0,0,0,0,127,122,101,814,27.975472,-82.53325,26,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,10,8,32,30,11.4,10,0,66.92,120,10.3,10,0,0,154,1,1,21.39334029,0,-7.537973652
12,8,7,12/8/2013,DL,19790,DL,N940DL,2438,ATL,"Atlanta, GA",DCA,"Washington, DC",818,-2,0,0,941,-19,0,0,0,0,100,83,67,547,33.636719,-84.428067,1026,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,9,8,32,30,11.4,10,0,46.94,100,12.5,2,0,0,153,1,1,46.67393635,1,-19.48871316
12,8,7,12/8/2013,FL,20437,FL,N982AT,1347,ATL,"Atlanta, GA",DCA,"Washington, DC",829,-1,0,0,953,-24,0,0,0,0,107,84,69,547,33.636719,-84.428067,1026,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,10,8,32,30,11.4,10,0,46.94,100,11.4,2,0.01,0,154,1,1,46.67393635,1,-23.55508094
12,8,7,12/8/2013,EV,20366,EV,N26141,5804,CLE,"Cleveland, OH",DCA,"Washington, DC",807,-13,0,0,950,8,8,0,0,0,82,103,61,310,41.411689,-81.849794,791,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,10,8,32,30,11.4,10,0,21.92,160,5.7,10,0,0,154,1,1,123.2569406,2,8.070012812
12,8,7,12/8/2013,UA,19977,UA,N817UA,256,IAH,"Houston, TX",DCA,"Washington, DC",848,-1,0,0,1239,-5,0,0,0,0,175,171,135,1208,29.984433,-95.341442,97,-6,A,America/Chicago,38.852083,-77.037722,15,-5,A,America/New_York,12,8,32,30,11.4,10,0,39.02,40,4.6,10,0,0,156,1,0,54.59478475,1,-5.284219986
12,8,7,12/8/2013,VX,21171,VX,N837VA,1,SFO,"San Francisco, CA",DCA,"Washington, DC",801,1,1,0,1608,8,8,0,0,0,300,307,275,2442,37.618972,-122.374889,13,-8,A,America/Los_Angeles,38.852083,-77.037722,15,-5,A,America/New_York,16,8,32,30,11.4,10,0,41,80,6.8,10,0,0,160,1,0,73.62733344,1,8.06300699
12,8,7,12/8/2013,WN,19393,WN,N234WN,1548,STL,"St. Louis, MO",DCA,"Washington, DC",844,-1,0,0,1124,-11,0,0,0,0,110,100,86,719,38.748697,-90.370028,618,-6,A,America/Chicago,38.852083,-77.037722,15,-5,A,America/New_York,11,8,32,30,11.4,10,0,21.92,40,8,9,0,0,155,1,0,85.24394062,1,-10.70458545
12,8,7,12/8/2013,MQ,20398,MQ,N849MQ,3543,BNA,"Nashville, TN",DCA,"Washington, DC",845,-5,0,0,1112,-13,0,0,0,0,95,87,71,562,36.124472,-86.678194,599,-6,A,America/Chicago,38.852083,-77.037722,15,-5,A,America/New_York,11,8,32,30,11.4,10,0,33.56,170,7.2,2.833333333,0.156666667,0,155,1,0,67.48081933,1,-13.40290431
12,9,1,12/9/2013,9,20363,9,N913XJ,2912,JFK,"New York, NY",DCA,"Washington, DC",841,16,16,1,1003,10,10,0,0,0,88,82,52,213,40.639751,-73.778925,13,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,10,8,33.86,120,6.8,6,0,35.06,40,12.5,3,0.02,0,10,1,1,235.5443438,5,9.619178604
12,9,1,12/9/2013,MQ,20398,MQ,N812MQ,3370,JFK,"New York, NY",DCA,"Washington, DC",820,0,0,0,948,8,8,0,0,0,80,88,51,213,40.639751,-73.778925,13,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,9,8,33.86,120,6.8,6,0,35.06,40,14.8,3,0.02,0,9,1,0,235.5443438,5,7.854889511
12,9,1,12/9/2013,AA,19805,AA,N541AA,1033,DFW,"Dallas/Fort Worth, TX",DCA,"Washington, DC",843,13,13,0,1212,-3,0,0,0,0,165,149,128,1192,32.896828,-97.037997,607,-6,A,America/Chicago,38.852083,-77.037722,15,-5,A,America/New_York,12,8,33.86,120,6.8,6,0,32,30,11.4,10,0,0,12,1,1,64.11318217,1,-3.135519695
12,9,1,12/9/2013,AA,19805,AA,N3EFAA,2326,MIA,"Miami, FL",DCA,"Washington, DC",801,1,1,0,1112,47,47,1,0,0,145,191,118,919,25.79325,-80.290556,8,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,11,8,33.86,120,6.8,6,0,75.92,130,6.8,10,0,1,11,1,0,11.03956942,0,46.93733392
12,9,1,12/9/2013,AS,19930,AS,N520AS,4,SEA,"Seattle, WA",DCA,"Washington, DC",803,-7,0,0,1611,5,5,0,0,0,296,308,261,2329,47.449,-122.309306,433,-8,A,America/Los_Angeles,38.852083,-77.037722,15,-5,A,America/New_York,16,8,33.86,120,6.8,6,0,28.04,120,6.8,10,0,0,16,1,0,87.88032404,1,5.11822777
12,9,1,12/9/2013,B6,20409,B6,N374JB,389,BOS,"Boston, MA",DCA,"Washington, DC",845,0,0,0,1029,6,6,0,0,0,98,104,79,399,42.364347,-71.005181,19,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,10,8,33.86,120,6.8,6,0,32.576,86,13.68,1.95,0.022,0,10,1,1,234.5102246,5,5.644851681
12,9,1,12/9/2013,US,20355,US,N712US,2107,BOS,"Boston, MA",DCA,"Washington, DC",755,-5,0,0,1007,28,28,1,0,0,99,132,78,399,42.364347,-71.005181,19,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,10,8,33.86,120,6.8,6,0,32.576,86,13.68,1.95,0.022,1,10,1,1,234.5102246,5,27.62591117
12,9,1,12/9/2013,B6,20409,B6,N595JB,1480,FLL,"Fort Lauderdale, FL",DCA,"Washington, DC",835,-3,0,0,1057,-3,0,0,0,0,142,142,114,899,26.072583,-80.15275,9,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,11,8,33.86,120,6.8,6,0,75.92,130,12.5,10,0,0,11,1,0,10.8065487,0,-2.815920526
12,9,1,12/9/2013,US,20355,US,N107US,1926,MCO,"Orlando, FL",DCA,"Washington, DC",826,-4,0,0,1035,0,0,0,0,0,125,129,94,759,28.429394,-81.308994,96,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,10,8,33.86,120,6.8,6,0,64.94,0,0,10,0,0,10,1,1,17.68219852,0,-0.336894914
12,9,1,12/9/2013,US,20355,US,N753US,712,TPA,"Tampa, FL",DCA,"Washington, DC",830,0,0,0,1042,5,5,0,0,0,127,132,100,814,27.975472,-82.53325,26,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,10,8,33.86,120,6.8,6,0,71.06,100,5.7,10,0,0,10,1,1,21.39334029,0,4.781354314
12,9,1,12/9/2013,VX,21171,VX,N837VA,1,SFO,"San Francisco, CA",DCA,"Washington, DC",757,-3,0,0,1602,2,2,0,0,0,300,305,273,2442,37.618972,-122.374889,13,-8,A,America/Los_Angeles,38.852083,-77.037722,15,-5,A,America/New_York,16,8,33.86,120,6.8,6,0,41,120,9.1,10,0,0,16,1,0,73.62733344,1,1.766806033
12,9,1,12/9/2013,US,20355,US,N762US,2171,LGA,"New York, NY",DCA,"Washington, DC",759,-1,0,0,909,-6,0,0,0,0,75,70,48,214,40.777245,-73.872608,22,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,9,8,33.86,120,6.8,6,0,33.98,60,22.8,3,0.01,0,9,1,0,232.6476856,5,-6.008102051
12,9,1,12/9/2013,MQ,20398,MQ,N827MQ,3405,BNA,"Nashville, TN",DCA,"Washington, DC",822,102,102,1,1045,80,80,1,0,0,105,83,70,562,36.124472,-86.678194,599,-6,A,America/Chicago,38.852083,-77.037722,15,-5,A,America/New_York,10,8,33.86,120,6.8,6,0,35.96,310,9.1,10,0,1,10,1,1,67.48081933,1,79.97433256
12,11,3,12/11/2013,9,20363,9,N930XJ,2912,JFK,"New York, NY",DCA,"Washington, DC",821,-4,0,0,950,-3,0,0,0,0,88,89,60,213,40.639751,-73.778925,13,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,10,8,30.02,0,0,10,0,26.96,260,18.2,10,0,0,58,0,1,235.5443438,5,-3.441429939
12,11,3,12/11/2013,MQ,20398,MQ,N813MQ,3370,JFK,"New York, NY",DCA,"Washington, DC",816,-4,0,0,949,9,9,0,0,0,80,93,49,213,40.639751,-73.778925,13,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,9,8,30.02,0,0,10,0,28.04,260,20.5,10,0,0,57,0,1,235.5443438,5,8.705593165
12,11,3,12/11/2013,AA,19805,AA,N548AA,1033,DFW,"Dallas/Fort Worth, TX",DCA,"Washington, DC",836,6,6,0,1156,-19,0,0,0,0,165,140,122,1192,32.896828,-97.037997,607,-6,A,America/Chicago,38.852083,-77.037722,15,-5,A,America/New_York,12,8,30.02,0,0,10,0,26.06,120,3.4,10,0,0,60,0,1,64.11318217,1,-18.97949062
12,11,3,12/11/2013,AA,19805,AA,N3GXAA,2326,MIA,"Miami, FL",DCA,"Washington, DC",754,-6,0,0,1012,-13,0,0,0,0,145,138,120,919,25.79325,-80.290556,8,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,10,8,30.02,0,0,10,0,75.02,10,3.4,10,0,0,58,0,1,11.03956942,0,-12.90689284
12,11,3,12/11/2013,AS,19930,AS,N557AS,4,SEA,"Seattle, WA",DCA,"Washington, DC",813,3,3,0,1548,-18,0,0,0,0,296,275,252,2329,47.449,-122.309306,433,-8,A,America/Los_Angeles,38.852083,-77.037722,15,-5,A,America/New_York,15,8,30.02,0,0,10,0,33.8,126.6666667,3.8,4,0,0,63,0,1,87.88032404,1,-17.51834896
12,11,3,12/11/2013,B6,20409,B6,N229JB,389,BOS,"Boston, MA",DCA,"Washington, DC",837,-8,0,0,1025,2,2,0,0,0,98,108,83,399,42.364347,-71.005181,19,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,10,8,30.02,0,0,10,0,24.08,240,12.5,10,0,0,58,0,1,234.5102246,5,1.843812239
12,11,3,12/11/2013,US,20355,US,N732US,2109,BOS,"Boston, MA",DCA,"Washington, DC",855,-5,0,0,1035,5,5,0,0,0,90,100,79,399,42.364347,-71.005181,19,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,10,9,28.94,330,3.4,10,0,24.08,240,12.5,10,0,0,58,0,1,234.5102246,5,4.865290778
12,11,3,12/11/2013,US,20355,US,N764US,2107,BOS,"Boston, MA",DCA,"Washington, DC",757,-3,0,0,943,4,4,0,0,0,99,106,87,399,42.364347,-71.005181,19,-5,A,America/New_York,38.852083,-77.037722,15,-5,A,America/New_York,9,8,30.02,0,0,10,0,26.06,240,10.3,10,0,0,57,0,1,234.5102246,5,4.222954406
